tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes,components
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,5,1600,0.76925,1.1679942332980806,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,6,1600,0.76975,1.3089757867833245,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,7,1600,0.72925,2.1660688760329965,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,8,1600,0.81675,1.0784860026401768,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,iid,10,30,1,0.0001,42,9,1600,0.81175,1.1585254275597245,nan,499.2504409372523,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,0,1544,0.48,0.03238775595185184,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,1,1656,0.52025,0.010158322635555907,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,2,1544,0.478,0.010822623060526717,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,3,1656,0.52025,0.0036622079555953197,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,4,1544,0.47875,0.010336108854687871,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,5,1656,0.52025,0.011451458314619632,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,6,1544,0.48075,0.016405085720752097,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,7,1656,0.52025,0.0020204687979280037,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,8,1544,0.48525,0.005059946503193578,nan,196.024231177363,5668320,2
rcv1,fedavg_svm,random_kout,label_skew,10,30,1,0.0001,42,9,1656,0.52025,0.01320591080016976,nan,196.024231177363,5668320,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,0,2783,0.915,0.40861412121804164,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,1,2955,0.916,0.5170385498264268,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,2,1718,0.91975,0.44930459586719523,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,3,2887,0.919,0.4388900991597468,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,4,196,0.918,0.4099061747373024,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,5,1,0.8635,0.3871780432037085,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,6,1700,0.92275,0.5806344025581085,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,7,2722,0.9195,0.4368556853942313,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,8,454,0.8535,0.7337512198984529,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,dirichlet_0.3,10,30,1,0.0001,42,9,584,0.90975,0.6464577356865482,nan,6.901611118657854,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,0,1600,0.85125,0.4585749233274153,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,1,1600,0.85075,0.4285568936100364,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,2,1600,0.84775,0.43335932249546466,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,3,1600,0.84775,0.41665244129906986,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,4,1600,0.84975,0.46419586125957485,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,5,1600,0.83925,0.46527215391229165,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,6,1600,0.91075,0.386709397004976,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,7,1600,0.8475,0.45239878910449005,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,8,1600,0.9105,0.357136471196666,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,iid,10,30,1,0.0001,42,9,1600,0.925,0.40089650700159674,nan,11.713515788760189,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,0,1544,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,1,1656,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,2,1544,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,3,1656,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,4,1544,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,5,1656,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,6,1544,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,7,1656,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,8,1544,0.52025,1.0,nan,0.0,108837120,2
rcv1,fedssl_amc,random_kout,label_skew,10,30,1,0.0001,42,9,1656,0.52025,1.0,nan,0.0,108837120,2
rcv1,bdsvm,random_kout,dirichlet_0.3,10,30,2,0.0001,42,0,2783,0.6295,1.1990540517251072,nan,15.346527130436314,962881920,1
rcv1,bdsvm,random_kout,dirichlet_0.3,10,30,2,0.0001,42,1,2955,0.62175,0.24267199874431858,nan,15.346527130436314,946833888,1
rcv1,bdsvm,random_kout,dirichlet_0.3,10,30,2,0.0001,42,2,1718,0.68975,0.7182104128792066,nan,15.346527130436314,962881920,1
rcv1,bdsvm,random_kout,dirichlet_0.3,10,30,2,0.0001,42,3,2887,0.6185,0.5535578328408816,nan,15.346527130436314,946833888,1
